都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
132098,1373207214,東京都,町田市,こうけん,コウケン,福祉用具貸与,東京都町田市常盤町3650-6チェリーハイツ202,チェリーハイツ202,35.583107900000000,139.406910200000000,042-860-1655,050-3385-9886,3012301009740,光健,1373207214,"平日,土曜日,日曜日,祝日",,,http://hp.kaipoke.biz/6zh/,,,,
132098,1373204070,東京都,町田市,株式会社トーカイ　町田支店,カブシキガイシャトーカイ　マチダシテン,福祉用具貸与,東京都町田市小川6-26-48,,35.518640099999990,139.474275700000020,042-799-3340,042-799-3322,8200001003544,株式会社トーカイ,1373204070,平日,土曜日及び国民の祝日に関する法律に定める休日に関しては、事前連絡により対応可能とする。,,http://www.tokai-corp.com/,,,,
132098,1373201399,東京都,町田市,クリエーティブカミヤ株式会社　町田営業所,クリエーティブカミヤカブシキガイシャ　マチダエイギョウショ,福祉用具貸与,東京都町田市つくし野3-4-8,,35.523317125335296,139.481477919757140,042-788-8885,042-788-8886,4012301000715,クリエーティブカミヤ株式会社,1373201399,"平日,土曜日",,,http://www.c-kamiya.co.jp/,,,,
132098,1371206689,東京都,町田市,株式会社エスティサービス,カブシキガイシャエスティサービス,福祉用具貸与,東京都町田市南町田5-3-60,,35.513153300000000,139.475186900000000,042-795-7770,042-795-7771,3021001022409,株式会社エスティサービス,1371206689,"平日,土曜日,日曜日,祝日",,,http://www.st-service.co.jp/,,,,
132098,1373200920,東京都,町田市,ネクスタス東京株式会社　町田営業所,ネクスタストウキョウカブシキガイシャ　マチダエイギョウショ,福祉用具貸与,東京都町田市金井8丁目17-3,,35.577074100000004,139.469215099999990,042-860-2350,050-3606-1801,6012302000225,ネクスタス東京株式会社,1373200920,"平日,土曜日",休業日についても電話を転送し対応,,https://www.nextus-japan.com/,,,,
132098,1373204245,東京都,町田市,ハートショップ,ハートショップ,福祉用具貸与,東京都町田市成瀬7-10-6成瀬団地6-106,成瀬団地6-106,35.541638899999995,139.474391600000000,042-785-4749,042-732-3514,2012301008264,ハートショップ株式会社,1373204245,"平日,土曜日",,,https://ha-to-kaigo.com/,,,,
132098,1373204674,東京都,町田市,株式会社イノベイションオブメディカルサービス　町田営業所,カブシキガイシャイノベイションオブメディカルサービス　マチダエイギョウショ,福祉用具貸与,東京都町田市野津田町1060,,35.588496400000000,139.455865799999970,042-737-6116,042-737-6188,7021001021373,株式会社イノベイションオブメディカルサービス,1373204674,"平日,土曜日",,,http://www.ims-inc.co.jp/,,,,
132098,1373205457,東京都,町田市,シェアーズ,シェアーズ,福祉用具貸与,東京都町田市山崎町2200山崎団地3-18-108,山崎団地3-18-108,35.568660581321780,139.435668589965870,042-794-6521,042-794-6522,2012301009972,株式会社シェアーズ,1373205457,"平日,土曜日",,,,,,,
132098,1373207008,東京都,町田市,＆ココシア介護サービス,アンドココシアカイゴサービス,福祉用具貸与,東京都町田市小川1-13-20ハロービズハウス町田小川6号室,ハロービズハウス町田小川6号室,35.528020408569866,139.474180029083240,042-850-6581,042-850-6588,9010801031663,ＣｏＣｏＸｉａ株式会社,1373207008,平日,電話等により、常時連絡が可能な体制,,https://cocoxia.biz/,,,,
132098,1373207271,東京都,町田市,taskwell介護福祉用具事業所,タスクウェルカイゴフクシヨウグジギョウショ,福祉用具貸与,東京都町田市原町田4－27－32,,35.543585585634750,139.454691471827720,042－860－7630,042-724-7060,6012301012188,株式会社ソフィアメディカルサービス,1373207271,平日,,,,,,,
132098,1373201910,東京都,町田市,ゆいま～るめぐみ,ユイマ～ルメグミ,福祉用具貸与,東京都町田市原町田5-8-9,,35.546261700000000,139.450267599999960,042-728-9001,042-727-9644,8012301002682,株式会社ライフサポートめぐみ,1373201910,平日,,,http://www.megumi-net.gr.jp/,,,,
132098,1373204294,東京都,町田市,フランスベッド株式会社　メディカル町田営業所,フランスベッドカブイシキガイシャ　メディカルマチダエイギョウショ,福祉用具貸与,東京都町田市原町田2-3-1守屋ビル103号,守屋ビル103号,35.539114863788580,139.452492450639400,042-709-1961,042-709-1965,5012801004462,フランスベッド株式会社,1373204294,"平日,土曜日",,,http://www.francebed.co.jp/,,,,
132098,1373207461,東京都,町田市,よつばの福祉用具,ヨツバノフクシヨウグ,福祉用具貸与,東京都町田市大蔵町245-1グリーンハイツ201,グリーンハイツ201,35.584473761868900,139.473331232572460,042-708-9416,042-708-9414,3020001107847,株式会社レイクリエイティブ,1373207461,平日,定休日でも事前にご連絡頂ければ対応可能です。,,https://yotsuba-yogu.com/,,,,
132098,1373207693,東京都,町田市,泉心会メディカルサポート,センシンカイメディカルサポート,福祉用具貸与,東京都町田市原町田6-28-16フジビル88　2階,フジビル88　2階,35.545426500000000,139.447728400000000,042-707-6026,042-707-6027,2021001050690,株式会社泉心会メディカルサービス,1373207693,平日,,,https://medical.sensinkai.com/,,,,
132098,1373201647,東京都,町田市,介護ショップすまいふる町田相模原,カイゴショップスマイフルマチダサガミハラ,福祉用具貸与,東京都町田市忠生4丁目9番地1号町田ガス㈱本社ビル3F,町田ガス㈱本社ビル3F,35.579192497103330,139.408958704940800,042-792-5168,042-789-2891,5012301002355,町田ガス株式会社,1373201647,"平日,土曜日",,,https://machida-gas.co.jp/,,,,
132098,1373203866,東京都,町田市,さわやかケア町田・福祉用具,サワヤカケアマチダ・フクシヨウグ,福祉用具貸与,東京都町田市森野４－１７－２３渋谷ビル２階ーA,渋谷ビル２階ーA,35.555155100000000,139.435810299999960,042-720-1404,042-710-3910,7010601035701,ウエルシアパートナーズ株式会社,1373203866,平日,,,http://www.welcia-partners.co.jp,,,,
132101,1374101952,東京都,小金井市,Re・Try,リ・トライ,福祉用具貸与,東京都小金井市桜町2-1-42日生住宅小金井マンション101,日生住宅小金井マンション101,35.710416700000000,139.507629100000000,042-316-7671,042-316-7672,2012401037790,株式会社Re,1374101952,"平日,祝日",年末年始　12月29日～1月3日（改行）夏季休暇　8月13日～8月16日,,https://retry-web.jimdosite.com/,,,,
132110,1374300687,東京都,小平市,株式会社クリエイティブオフィス,カブシキガイシャクリエイティブオフィス,福祉用具貸与,東京都小平市津田町２丁目２番５号阿部工業ビル,阿部工業ビル,35.724488077503370,139.465371976057440,042-342-2884,042-342-2677,9012701000252,株式会社クリエイティブオフィス,1374300687,"平日,土曜日",,,http://www.creative-office.co.jp/,,,,
132110,1374303574,東京都,小平市,フランスベッド株式会社　メディカル小平営業所,フランスベッドカブシキガイシャ　メディカルコダイラエイギョウショ,福祉用具貸与,東京都小平市天神町4-1-1メディカレント東京3F,メディカレント東京3F,35.727032800000020,139.496316600000000,042-349-5415,042-349-5447,5012801004462,フランスベッド株式会社,1374303574,"平日,土曜日",本社　お客様相談室　平日：9時～17時　電話　0120-39-2824,,http://www.francebed.co.jp,,,,
132110,1374303095,東京都,小平市,けやきサポート多摩,ケヤキサポートタマ,福祉用具貸与,東京都小平市小川町1-459-10サルーンマンションオザキ,サルーンマンションオザキ,35.730313300000000,139.442375600000000,042-401-0293,042-313-5161,3012701014605,株式会社けやきサポート東京,1374303095,平日,,,http://hp.kaipoke.biz/sch/,,,,
132110,1374301610,東京都,小平市,ハピネスパートナー,ハピネスパートナー,福祉用具貸与,東京都小平市学園西町1-2-28,,35.717314900000000,139.480084199999960,042-349-1177,042-349-0772,2012701009151,株式会社ハピネスパートナー,1374301610,"平日,土曜日",定休日においても、ご都合に応じて納品させて頂く事も可能です。（改行）また緊急時においては、営業日・定休日にかかわらず、可能な限り当日納品させて頂きます。,,http://www.happiness-partner.jp/,,,,
132110,1374302071,東京都,小平市,ふれあい工房　小平営業所,フレアイコウボウ　コダイラエイギョウショ,福祉用具貸与,東京都小平市学園東町2-7-16ファミーユアカシア店舗C号,ファミーユアカシア店舗C号,35.723987370647500,139.487725761376960,042-313-6577,042-349-3550,4012702013282,有限会社ふれあい工房,1374302071,"平日,土曜日",,,http://fureaikoubou.jp/,,,,
132128,1373503265,東京都,日野市,介護の三ツ矢天狗,カイゴノミツヤテング,福祉用具貸与,東京都日野市東平山2-10-14,,35.652366744064470,139.377673707409680,0428432703,0428432704,8010001115631,湯澤企画株式会社,1373503265,平日,,,https://www.yuzawa-kikaku.co.jp/,,,,
132128,1373001377,東京都,日野市,多摩ケア・サポート有限会社,タマケア・サポートユウゲンガイシャ,福祉用具貸与,東京都日野市栄町4丁目27番地の8,,35.685532228210590,139.384549493673940,042-583-1894,042-583-1897,1013402006637,多摩ケア・サポート有限会社,1373001377,"平日,土曜日,日曜日,祝日",業務時間外・定休日も、ご利用者の希望により対応いたします。,,,,,,
132128,1373500188,東京都,日野市,ニック株式会社　多摩営業所,ニックカブシキガイシャ　タマエイギョウショ,福祉用具貸与,東京都日野市東豊田3-11-6,,35.663295443303696,139.385383441294830,042-585-0059,042-585-0074,1180001015219,ニック株式会社,1373500188,"平日,土曜日",,,http://www.nick-corp.com/,,,,
132128,1373500386,東京都,日野市,ふれあい介護ショップりんりん,フレアイカイゴショップリンリン,福祉用具貸与,東京都日野市多摩平4-1-18,,35.665012900000010,139.379102900000020,042-587-5660,042-584-4420,5013402000454,有限会社キューオーエル研究所,1373500386,平日,緊急等に備え電話転送により休日・夜間含め随時対応しています。,,https://www.rinrin-hino.com,,,,
132128,1373500634,東京都,日野市,パナソニックエイジフリーショップ日野,パナソニックエイジフリーショップヒノ,福祉用具貸与,東京都日野市多摩平３丁目２番１３,,35.666593300000000,139.377486200000020,042-589-2139,042-586-1294,7013401000008,アイキャン株式会社,1373500634,平日,営業時間は利用者の状況等により相談に応じる。,,http://www.i-can.jp/kaigo/,,,,
132128,1373502663,東京都,日野市,ひまわり館　多摩営業所,ヒマワリカンタマエイギョウショ,福祉用具貸与,東京都日野市多摩平1-14-100,,35.660526239375910,139.378763381506400,042-514-9700,042-514-9400,5010701011455,富士オフィス＆ライフサービス株式会社,1373502663,"平日,土曜日",休日、緊急対応は随時承っております。,,https://www.himawarikan.co.jp/,,,,
132128,1373503034,東京都,日野市,エヌエイド,エヌエイド,福祉用具貸与,東京都日野市平山6-21-7,,35.643300800000000,139.379734000000000,042-842-9914,042-633-9699,1012803002294,合同会社エヌエイド,1373503034,平日,年末年始・ゴールデンウイーク・お盆期間については別途連絡,,,,,,
